state,date,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60-69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80+,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage,all_pediatric_inpatient_bed_occupied,all_pediatric_inpatient_bed_occupied_coverage,all_pediatric_inpatient_beds,all_pediatric_inpatient_beds_coverage,previous_day_admission_pediatric_covid_confirmed_0_4,previous_day_admission_pediatric_covid_confirmed_0_4_coverage,previous_day_admission_pediatric_covid_confirmed_12_17,previous_day_admission_pediatric_covid_confirmed_12_17_coverage,previous_day_admission_pediatric_covid_confirmed_5_11,previous_day_admission_pediatric_covid_confirmed_5_11_coverage,previous_day_admission_pediatric_covid_confirmed_unknown,previous_day_admission_pediatric_covid_confirmed_unknown_coverage,staffed_icu_pediatric_patients_confirmed_covid,staffed_icu_pediatric_patients_confirmed_covid_coverage,staffed_pediatric_icu_bed_occupancy,staffed_pediatric_icu_bed_occupancy_coverage,total_staffed_pediatric_icu_beds,total_staffed_pediatric_icu_beds_coverage
VA,2020/05/09,0,0,76,0,0,76,161,75,7700,50,7237,71,732,75,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.516456430332028,45,3562,6897,0.100179632444383,71,725,7237,0.044526647485957,49,325,7299,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,3,49,,,,,,,,0,,0,,0,,0,,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
VA,2020/09/19,13,64,23,20,56,24,17,92,17350,93,11213,94,1043,96,62,100,300,97,5,81,6,80,907,90,265,86,152,88,901,88,608,90,8,88,5,87,1571,86,0.643170028818444,93,11159,17350,0.090049977283053,90,991,11005,0.055454170836522,89,942,16987,0.168546781685468,82,254,1507,0.562062380649268,86,883,1571,,2,70,3,72,7,70,9,71,9,70,8,71,9,71,9,72,1,74,12,66,25,65,38,67,20,68,36,67,30,67,26,67,41,68,0,70,6,87,,,,,,,,0,,0,,0,,0,,,0,0,630,83,1245,87,,0,,0,,0,,0,3,85,262,82,385,79
VA,2020/09/10,14,59,27,19,53,28,15,87,16940,92,11578,93,1162,96,64,100,321,97,1,71,6,69,865,81,200,79,160,81,901,79,623,79,9,79,2,76,1367,79,0.680283353010626,92,11524,16940,0.097971781305115,89,1111,11340,0.064362408010616,88,1067,16578,0.145049884881044,75,189,1303,0.628383321141185,79,859,1367,,1,56,3,57,1,56,9,56,13,58,14,59,9,59,3,57,2,62,11,52,34,55,42,54,25,56,31,58,52,59,36,56,47,59,1,61,9,85,,,,,,,,0,,0,,0,,0,,,0,0,542,74,1118,77,,0,,0,,0,,0,0,78,249,73,386,71
VA,2020/07/17,4,14,76,4,14,76,7,69,12488,71,8448,68,1642,94,85,64,117,63,0,61,2,60,680,47,216,67,153,67,931,68,590,68,7,68,5,68,844,44,0.691438860697332,68,8448,12218,0.159446022727273,68,1347,8448,0.108504163997438,71,1355,12488,0.131516587677725,42,111,844,0.798578199052133,44,674,844,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,6,51,,,,,,,,0,,0,,0,,0,,,0,0,83,44,337,43,,0,,0,,0,,0,1,66,183,46,291,43
VA,2020/05/28,0,0,86,0,0,86,136,86,12632,86,8163,82,1069,86,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.6632810595596,82,8163,12307,0.129364204336641,82,1056,8163,0.084626345788474,86,1069,12632,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,6,40,,,,,,,,0,,0,,0,,0,,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
VA,2020/04/08,0,0,22,0,0,22,2,21,2374,22,1122,21,219,22,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.49667994687915,21,1122,2259,0.185383244206774,21,208,1122,0.092249368155013,22,219,2374,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,4,21,,,,,,,,0,,0,,0,,0,,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
VA,2020/09/04,12,59,28,17,52,30,14,91,16923,91,10940,92,1211,95,78,99,320,96,2,80,9,80,838,81,189,79,158,82,918,79,636,80,6,79,4,77,1375,78,0.643266560302547,91,10886,16923,0.10905695611578,88,1168,10710,0.067886694449478,87,1124,16557,0.13348588863463,75,175,1311,0.602181818181818,78,828,1375,,2,56,4,57,7,56,1,56,10,58,12,58,12,59,7,57,1,59,14,52,32,56,41,56,28,56,31,58,47,60,25,57,39,57,0,62,4,81,,,,,,,,0,,0,,0,,0,,,0,0,526,74,1104,77,,0,,0,,0,,0,0,79,253,73,384,71
VA,2020/09/23,14,63,23,21,55,24,21,93,17396,93,11772,94,1090,96,59,100,349,97,2,90,7,91,1094,90,204,87,156,90,938,88,596,91,7,88,3,88,1521,88,0.673603127155668,93,11718,17396,0.091043221662906,90,1049,11522,0.059144837307647,89,1007,17026,0.134707903780069,84,196,1455,0.707429322813938,88,1076,1521,,1,77,2,79,5,77,5,77,12,78,13,77,4,77,9,80,4,82,17,72,30,72,51,73,34,74,40,77,57,79,55,79,57,76,5,82,6,87,,,,,,,,0,,0,,0,,0,,,0,0,698,83,1240,87,,0,,0,,0,,0,3,87,255,82,387,81
VA,2020/07/24,11,40,40,13,38,40,16,85,15397,84,11438,85,1722,91,44,64,111,57,1,62,0,56,960,74,222,75,170,75,1432,75,658,75,64,75,7,75,1429,70,0.739754497629408,84,11390,15397,0.145917118377339,85,1669,11438,0.108397739819445,84,1669,15397,0.140042223786066,68,199,1421,0.663400979706088,69,948,1429,,0,35,2,35,2,36,3,35,7,36,1,35,4,35,5,36,19,63,0,34,3,34,5,34,3,34,8,35,12,35,16,34,9,35,55,56,5,71,,,,,,,,0,,0,,0,,0,,,0,0,486,69,488,65,,0,,0,,0,,0,1,74,223,69,332,65
VA,2020/09/13,15,60,26,20,54,27,15,93,17252,93,11216,94,1048,97,58,101,276,98,1,79,5,77,924,81,175,83,146,83,818,83,564,84,4,83,0,81,1390,79,0.646997449571064,93,11162,17252,0.091198110636752,90,1004,11009,0.056894204013972,89,961,16891,0.125942684766214,75,167,1326,0.660431654676259,79,918,1390,,1,66,6,67,3,66,7,67,9,67,6,66,9,67,7,67,3,68,10,61,32,62,30,63,17,63,36,63,38,64,31,63,33,65,0,67,8,86,,,,,,,,0,,0,,0,,0,,,0,0,551,75,1150,78,,0,,0,,0,,0,0,80,242,73,382,71
